location,latitude,longitude,aqi,last_updated,size
"Kingston Upon Thames - Tolworth Broadway, United Kingdom",51.379312,-0.281259,63,2024-05-27T16:00:00+09:00,1
"Reading New Town, United Kingdom",51.45309,-0.944067,17,2024-05-27T17:00:00+09:00,1
"Castlegar Zinio Park, British Comlumbia, Canada",49.317698,-117.661527,12,2024-05-27T17:00:00+09:00,1
"Division St, Aberdeen, Washington, USA",46.97228,-123.83173,10,2024-05-27T20:00:00+09:00,1
"La Coulonche Site MERA, France",48.64497692884,-0.45833360885225,31,2024-05-27T18:00:00+09:00,1
"Virginia, Minnesota, USA",47.5212,-92.5393,20,2024-05-27T18:00:00+09:00,1
"Red Lake Nation, Minnesota, USA",47.878159,-95.029172,14,2024-05-27T18:00:00+09:00,1
"Clavet, Saskatchewan, Canada",51.9981348,-106.3805216,30,2024-05-27T17:00:00+09:00,1
"Anzac, Alberta, Canada",56.448889,-111.038056,23,2024-05-27T17:00:00+09:00,1
"Avranches campagne ozone particules, France",48.680011,-1.360139,31,2024-05-27T18:00:00+09:00,1
"Beaverlodge, Alberta, Canada",55.1963,-119.3968,5,2024-05-27T17:00:00+09:00,1
"Abitibi, Quebec, Canada",48.5706148,-77.9494546,18,2024-05-27T17:00:00+09:00,1
"Bismarck Residential, North Dakota, USA",46.8253,-100.7681,29,2024-05-27T18:00:00+09:00,1
"Brooks (Airpointer), Alberta, Canada",50.5602515,-111.8480948,13,2024-05-27T16:00:00+09:00,1
"French Town - Beckwith, Montana, USA",47.012907,-114.224273,21,2024-05-27T18:00:00+09:00,1
"Plummer, Idaho, USA",47.3386,-116.885902,34,2024-05-27T16:00:00+09:00,1
"Hull Freetown, United Kingdom",53.74878,-0.341222,21,2024-05-27T17:00:00+09:00,1
"Perkinstown, Wisconsin, USA",45.2066,-90.5972,27,2024-05-27T17:00:00+09:00,1
"Wapasu, Alberta, Canada",57.2591972,-111.0385833,16,2024-05-27T17:00:00+09:00,1
"Kamloops Federal Building, British Comlumbia, Canada",50.67477,-120.334016,13,2024-05-27T17:00:00+09:00,1
"Storrington Roadside, United Kingdom",50.916932,-0.449548,29,2024-05-27T16:00:00+09:00,1
"Aéroport de Montréal, Montreal, Canada",45.45764,-73.749697,25,2024-05-27T16:00:00+09:00,1
"Sault Ste. Marie, Ontario, Canada",46.533194,-84.309917,25,2024-05-27T18:00:00+09:00,1
"Great Falls Overlook Park, Montana, USA",47.494318,-111.303317,10,2024-05-27T18:00:00+09:00,1
"Airdrie, Alberta, Canada",51.268227,-114.037677,7,2024-05-27T16:00:00+09:00,1
"Cherbourg - Hôtel-de-ville, France",49.642167,-1.624472,33,2024-05-27T18:00:00+09:00,1
"Winnipeg Scotia St., Manitoba, Canada",49.931999,-97.11325,2,2024-05-27T16:00:00+09:00,1
"Lapwai_trex, Idaho, USA",46.3972,-116.8062,25,2024-05-27T16:00:00+09:00,1
"Chewuch Rd, Winthrop, Washington, USA",48.47724,-120.19057,4,2024-05-27T20:00:00+09:00,1
"Red Deer - Riverside, Alberta, Canada",52.298622,-113.793438,14,2024-05-27T17:00:00+09:00,1
"Ennis, Ireland",52.503489600214,-8.591935500102,23,2024-05-27T17:00:00+09:00,1
"Estrie, Quebec, Canada",45.3986511,-71.8999973,21,2024-05-27T18:00:00+09:00,1
"Hope Airport, British Comlumbia, Canada",49.3697,-121.4994,11,2024-05-27T16:00:00+09:00,1
"Normandie, Lorient, France",47.75896,-3.36935,0,2024-05-24T15:00:00+09:00,1
"Belfast Centre, United Kingdom",54.59965,-5.928833,21,2024-05-27T16:00:00+09:00,1
"Perth Crieff, United Kingdom",56.373126,-3.841475,21,2024-05-27T16:00:00+09:00,1
"Elk Island, Alberta, Canada",53.6824,-112.8681,49,2024-05-27T16:00:00+09:00,1
"Bruderheim, Alberta, Canada",53.80012,-112.9278,57,2024-05-27T16:00:00+09:00,1
"Thanet Street, Moncton, NewBrunswick, Canada",46.101389,-64.789639,22,2024-05-27T17:00:00+09:00,1
"Marshall Terrace, Minneapolis - Bottineau, Minnesota, USA",45.013611,-93.272049,28,2024-05-27T18:00:00+09:00,1
"Tamarack, Alberta, Canada",54.604935,-110.452637,23,2024-05-27T18:00:00+09:00,1
"Cornwall, Ontario, Canada",45.017972,-74.735222,28,2024-05-27T18:00:00+09:00,1
"Thunder Bay, Ontario, Canada",48.379389,-89.290167,46,2024-05-27T19:00:00+09:00,1
"Williams Lake Columneetza School, British Comlumbia, Canada",52.14428,-122.150391,13,2024-05-27T17:00:00+09:00,1
"Témiscaming, Quebec, Canada",46.718235,-79.10012,34,2024-05-27T16:00:00+09:00,1
"Bozeman High School, Montana, USA",45.683765,-111.056282,13,2024-05-27T18:00:00+09:00,1
"Yellowknife, NorthWestTerritories, Canada",62.452084,-114.364031,32,2024-05-27T15:00:00+09:00,1
"Blackpool Marton, United Kingdom",53.80489,-3.007175,25,2024-05-27T17:00:00+09:00,1
"South Lanarkshire Lanark, United Kingdom",55.673936,-3.775658,10,2024-05-27T17:00:00+09:00,1
"Briarhill, Co. Galway, Ireland",53.292096,-8.987049,13,2024-05-27T17:00:00+09:00,1
"Dundee Mains Loan, United Kingdom",56.475434,-2.959861,30,2024-05-27T16:00:00+09:00,1
"Mauricie, Quebec, Canada",46.5394009,-72.7637461,14,2024-05-27T17:00:00+09:00,1
"Bad River, Wisconsin, USA",46.60234,-90.65615,14,2024-05-27T18:00:00+09:00,1
"Lethbridge, Alberta, Canada",49.7161843,-112.800586,4,2024-05-27T17:00:00+09:00,1
"E 1st St, Colville, Washington, USA",48.54469,-117.903222,13,2024-05-27T20:00:00+09:00,1
"Airvault Centre, PoitouCharentes, France",46.824363888889,-0.13546111111118,27,2024-05-27T18:00:00+09:00,1
"Beaux Arts, Angers, Loire, France",47.4685,-0.555933,29,2024-05-27T18:00:00+09:00,1
"Ifs Rue Paul Claudel, France",49.151643785209,-0.3527775691016,29,2024-05-27T18:00:00+09:00,1
"Carrick-on-Shannon, Co. Leitrim, Ireland",53.944,-8.0865,10,2024-05-27T17:00:00+09:00,1
"Saguenay - secteur de Sainte-Thérèse (Arvida), Quebec, Canada",48.425545,-71.184256,113,2024-05-27T18:00:00+09:00,1
"San Juan Ave, Port Townsend, Washington, USA",48.12919,-122.77897,15,2024-05-27T20:00:00+09:00,1
"Terrace Skeena Middle School, British Comlumbia, Canada",54.52167,-128.6075,14,2024-05-27T17:00:00+09:00,1
"Saint-Lô Eglise Sainte-Croix, France",49.11640683868,-1.0847237049343,32,2024-05-27T18:00:00+09:00,1
"Sainte-Anne-de-Bellevue, Montreal, Canada",45.4032761,-73.9503608,23,2024-05-27T16:00:00+09:00,1
"4th St, Raymond, Washington, USA",46.688218,-123.731764,8,2024-05-27T20:00:00+09:00,1
" L Street, Tacoma, Washington, USA",47.18631,-122.45154,13,2024-05-27T14:00:00+09:00,1
"Victoria Topaz, British Comlumbia, Canada",48.441942,-123.363165,9,2024-05-27T17:00:00+09:00,1
"Laurentides, Quebec, Canada",47.32,-70.83,18,2024-05-27T18:00:00+09:00,1
"St Maries, Idaho, USA",47.316858,-116.570627,13,2024-05-27T16:00:00+09:00,1
"Pepiot Way, Mesa, Washington, USA",46.5754,-119.0021,9,2024-05-27T20:00:00+09:00,1
"Camee, Montoir-De-Bretagne, Loire, France",47.321138126547,-2.1273331951941,22,2024-05-27T17:00:00+09:00,1
"Mazagran, Laval, Loire, France",48.0695,-0.767511,33,2024-05-27T18:00:00+09:00,1
"York Bootham, United Kingdom",53.967513,-1.086514,25,2024-05-27T17:00:00+09:00,1
"Naas, Co. Kildare, Ireland",53.218113,-6.659089,11,2024-05-27T17:00:00+09:00,1
"Grand Falls-Windsor, NewFoundland, Canada",48.92689,-55.65956,0,2024-05-25T06:30:00+09:00,1
"Genesee, Alberta, Canada",53.306507,-114.200347,43,2024-05-27T17:00:00+09:00,1
"Peace Valley Attachie Flat Upper Terrace, British Comlumbia, Canada",56.231213,-121.41944,10,2024-05-27T17:00:00+09:00,1
"Hudsons Hope Dudley Drive, British Comlumbia, Canada",56.02686,-121.91118,5,2024-05-27T17:00:00+09:00,1
"Kilkenny, Ireland",52.638797999972,-7.268113999933,24,2024-05-27T17:00:00+09:00,1
"Abbeyfeale, Limerick, Ireland",52.38613,-9.29821,31,2024-05-27T18:00:00+09:00,1
"Fir St, Darrington, Washington, USA",48.2468,-121.6031,34,2024-05-27T20:00:00+09:00,1
"Golden Helipad, British Comlumbia, Canada",51.2975,-116.966,19,2024-05-27T17:00:00+09:00,1
"Langdale Elementary, British Comlumbia, Canada",49.438848,-123.479185,16,2024-05-27T17:00:00+09:00,1
"Rathmines, Ireland",53.322029,-6.267154,23,2024-05-27T16:00:00+09:00,1
"Lake Ilo, North Dakota, USA",47.342589,-102.645997,22,2024-05-27T17:00:00+09:00,1
"Fort Chipewyan, Alberta, Canada",58.7084,-111.1764,20,2024-05-27T17:00:00+09:00,1
"Enterprise, Oregon, USA",45.426351,-117.296066,14,2024-05-27T17:00:00+09:00,1
"Pomeroy, Mobile, Washington, USA",46.474438,-117.614764,8,2024-05-27T20:00:00+09:00,1
"Athlone Civic Centre & Library, Co. Westmeath, Ireland",53.424323,-7.937372,13,2024-05-27T17:00:00+09:00,1
"Fond du Lac, Minnesota, USA",46.713694,-92.511722,25,2024-05-27T18:00:00+09:00,1
"12th St, Walla Walla, Washington, USA",46.05881,-118.35147,13,2024-05-27T20:00:00+09:00,1
"Bristol St Paul's, United Kingdom",51.462839,-2.584482,34,2024-05-27T17:00:00+09:00,1
"Stockton-on-Tees Eaglescliffe, United Kingdom",54.516667,-1.358547,30,2024-05-27T16:00:00+09:00,1
"Preston, United Kingdom",53.76559,-2.680353,22,2024-05-27T17:00:00+09:00,1
"Birr, Co. Offaly, Ireland",53.094459,-7.908588,11,2024-05-27T16:00:00+09:00,1
"Tullamore, Co. Offaly, Ireland",53.273135,-7.4966531,13,2024-05-27T18:00:00+09:00,1
"Zielona Góra, Poland",51.93978333,15.51886111,50,2024-05-27T17:00:00+09:00,1
"Sud, Châteauroux, France",46.79828,1.6931,23,2024-05-27T15:00:00+09:00,1
"Poitiers Couronn., PoitouCharentes, France",46.586916666666,0.35858333333316,28,2024-05-27T18:00:00+09:00,1
"Medemblikkerweg, Wieringerwerf",52.803657,5.050509,27,2024-05-27T18:00:00+09:00,1
"Lublin ul.Obywatelska, Poland",51.258828,22.570467,38,2024-05-27T18:00:00+09:00,1
"Székesfehérvár, Székesfehérvár, Hungary",47.195944,18.400246,30,2024-05-27T16:00:00+09:00,1
"Sous, Liberecky, Czech Republic",50.789646111111,15.319683055556,35,2024-05-27T16:00:00+09:00,1
"Ulm, Germany",48.396866667006,9.9789750003815,18,2024-05-27T18:00:00+09:00,1
"Kuilweg, Biddinghuizen",52.4232,5.59338,26,2024-05-27T17:00:00+09:00,1
Hegang (鹤岗),47.349916,130.297964,46,2024-05-27T18:00:00+09:00,1
"Stadionstraße, südlich des Sportplatzes, Austria",47.178333333333,14.676666666667,10,2024-05-27T17:00:00+09:00,1
"Tischlerstrasse Kindergarten, Austria",48.2252778,14.23888889,53,2024-05-27T16:00:00+09:00,1
"Oława - Żołnierzy AK, Poland",50.942117,17.291315,44,2024-05-27T18:00:00+09:00,1
"Tremouille, France",47.325745,5.041056,17,2024-05-27T13:00:00+09:00,1
"Stelleweg, Philippine",51.294498,3.749484,29,2024-05-27T17:00:00+09:00,1
"Linköping Hamngatan 10, Sweden",58.412392308267,15.630079303464,46,2024-05-27T16:19:24+09:00,1
"Obezna, Zilina, Slovakia",49.2144883,18.7691377,59,2024-05-27T17:00:00+09:00,1
"Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz, Austria",47.959167,16.205833,25,2024-05-27T16:00:00+09:00,1
"Łomża-Miejska, Poland",53.1817812,22.0566504,13,2024-05-27T18:00:00+09:00,1
"Lausanne Cesar Roux, Switzerland",46.521944444444,6.6397222222222,12,2024-05-27T17:00:00+09:00,1
"Epinal, Vallée de la Moyenne Moselle, France",48.172647505072,6.4528136436438,20,2024-05-27T15:00:00+09:00,1
"Notre Dame De Gravenchon - Pasteur, Le Havre, France",49.493354740119,0.5718525820939,9,2024-05-27T18:00:00+09:00,1
"District Environmental Protection Bureau, Hulunbuir (呼伦贝尔区环保局)",49.2261,119.7594,85,2024-05-27T18:00:00+09:00,1
"Sopron, Sopron, Hungary",47.6913,16.57548,46,2024-05-27T16:00:00+09:00,1
"Maison Du Parc De Brotonne, Le Havre, France",49.498282721689,0.75883104152492,30,2024-05-27T17:00:00+09:00,1
"Stadhouderskade, Amsterdam",52.358039,4.8997,44,2024-05-27T18:00:00+09:00,1
"Zoljan, Croatia",45.472441666667,18.039125,14,2024-05-27T17:00:00+09:00,1
"Le Palais-sur-Vienne, France",45.873333332057,1.308,29,2024-05-27T18:00:00+09:00,1
"Jean d'Aulan, Reims, Champagne Ardenne, France",49.224402777777,4.0205305555555,22,2024-05-27T15:00:00+09:00,1
"Råö, Sweden",57.3937,11.9142,55,2024-05-27T16:00:00+09:00,1
"Mühlgasse, Ecke Franz Josef-Straße, Austria",47.044722222222,15.152777777778,13,2024-05-27T16:00:00+09:00,1
"Eining, Neustadt a.d.Donau, Germany",48.85424,11.77072,18,2024-05-27T18:00:00+09:00,1
"Hooge Zuidwal, Kollumerwaard",53.330425,6.276815,27,2024-05-27T17:00:00+09:00,1
"Biestsestraat, Biest Houtakker",51.51844,5.14845,30,2024-05-27T18:00:00+09:00,1
"Sollentuna Sollentunavägen 192, Sweden",59.433640020288,17.949740505078,47,2024-05-27T16:19:57+09:00,1
"KopaČki Rit, Croatia",45.698027777778,18.834638888889,42,2024-05-27T16:00:00+09:00,1
"Putnok, Putnok, Hungary",48.29351,20.42765,26,2024-05-27T16:00:00+09:00,1
"Luckenwalde, Germany",52.089444444444,13.174722222222,29,2024-05-27T18:00:00+09:00,1
"Ustroń, Sanatoryjna 7, Poland",49.71972222,18.82658333,37,2024-05-27T18:00:00+09:00,1
"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule, Austria",48.2125,15.634167,34,2024-05-27T16:00:00+09:00,1
"Pirmasens-Innenstadt, Germany",49.1978828,7.6052881,21,2024-05-27T17:00:00+09:00,1
"Olav V gate, Bodo, Norway",67.275501,14.419057,40,2024-05-27T17:00:00+09:00,1
"Grimmerhaugen, Alesund, Norway",62.47217,6.15682,13,2024-05-27T17:00:00+09:00,1
"Hulan Normal College, Haerbin (哈尔滨呼兰师专)",45.9819,126.6106,59,2024-05-27T18:00:00+09:00,1
"Centar, Beočin, Serbia",45.208369,19.721438,52,2024-05-27T16:00:00+09:00,1
"Połaniec, Poland",50.428888888889,21.277222222222,48,2024-05-27T18:00:00+09:00,1
"NG Grčna, Slovenia",45.95589,13.65702,28,2024-05-27T18:00:00+09:00,1
"Untere Agergasse 14, Austria",48.000833333333,13.6675,21,2024-05-27T16:00:00+09:00,1
"Karlskrona N Smedjegatan Ö Köpmansgatan, Sweden",56.164011418455,15.58894080136,5,2024-05-27T16:00:00+09:00,1
"Auxerre, France",47.800575,3.576189,23,2024-05-27T15:00:00+09:00,1
"Dieppe, avenue Gambetta, Trafic, France",49.91800809863,1.0739721332236,50,2024-05-27T17:00:00+09:00,1
"Menen, Belgium",50.793469046527,3.1096418748064,20,2024-05-27T18:00:00+09:00,1
"Stener Heyerdahl, Kristiansand, Norway",58.14888,7.99183,78,2024-05-27T17:00:00+09:00,1
"Jesenskeho, Jelsava, Slovakia",48.6302458,20.2406967,53,2024-05-27T17:00:00+09:00,1
"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr., Austria",47.28286,15.971852,10,2024-05-27T17:00:00+09:00,1
"Pha8-Karlin, Prague, Czech Republic",50.094238,14.442049,64,2024-05-27T16:00:00+09:00,1
"Lom, Ustecky, Czech Republic",50.585765833333,13.673418055556,89,2024-05-27T17:00:00+09:00,1
"Gimnazjum, Płock, Mazowieckie, Poland",52.556206,19.687706,2,2024-05-27T17:00:00+09:00,1
"Hasenholz (Buckow) +, Germany",52.563611111111,14.015,38,2024-05-27T18:00:00+09:00,1
"Salouel, Picardie, France",49.868888888889,2.2398055555558,0,2024-05-27T08:00:00+09:00,1
"Bielefeld Detmolder Straße, Germany",52.00562,8.55279,32,2024-05-27T16:00:00+09:00,1
"Rochester Stoke, United Kingdom",51.45617,0.634889,28,2024-05-27T17:00:00+09:00,1
"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m), Austria",48.261086,16.396954,34,2024-05-27T17:00:00+09:00,1
"St.Paul-Gasse, BG Rechte Kremszeile (B3: 170m, S37: 470m), Austria",48.40861,15.619166,19,2024-05-27T17:00:00+09:00,1
"Harkingen A1, Switzerland",47.311944444444,7.8205555555556,23,2024-05-27T17:00:00+09:00,1
"Comuna Valiug, Semenic, Romania",45.1799252,22.0603681,18,2024-05-27T18:00:00+09:00,1
"Dąbrowa Górnicza, ul. Tysiąclecia 25a, Poland",50.32888889,19.23111111,40,2024-05-27T18:00:00+09:00,1
"Basel Binningen, Switzerland",47.541111111111,7.5833333333333,25,2024-05-27T17:00:00+09:00,1
"Faiencerie Creil, Picardie, France",49.259552777778,2.4743972222222,0,2024-05-27T08:00:00+09:00,1
"Plaza Adriano, Bolzano Alto Adige, Italy",46.5327419,11.2121567,13,2024-05-27T13:00:00+09:00,1
"Baume-les-Dames, France",47.352683,6.361762,21,2024-05-27T14:00:00+09:00,1
"Naantalin keskusta, Naantali, Finland",60.46744,22.0284,28,2024-05-27T18:00:00+09:00,1
"Varveien, Drammen, Norway",59.753618,10.144397,55,2024-05-27T17:00:00+09:00,1
"Niittykatu, Hämeenlinna, Finland",60.99934,24.45538,62,2024-05-27T18:00:00+09:00,1
"Jihlava-Znojemska, Vysocina, Czech Republic",49.392444722222,15.591278055556,30,2024-05-27T17:00:00+09:00,1
"Kutna Hora-Orebitska, Stredocesky, Czech Republic",49.950473888889,15.260360833333,67,2024-05-27T17:00:00+09:00,1
"Karlsruhe-Nordwest, Germany",49.028594444063,8.355647222201,26,2024-05-27T18:00:00+09:00,1
"Kellerwald, Germany",51.154722222222,9.0316666666667,32,2024-05-27T17:00:00+09:00,1
"Houtem (veurne), Belgium",51.016280113364,2.5823227817466,18,2024-05-27T18:00:00+09:00,1
"Norunda Stenen, Sweden",60.085833334982,17.505277771462,49,2024-05-27T16:19:16+09:00,1
"Amlacher Kreuzung, Austria",46.827732,12.765622,30,2024-05-27T16:00:00+09:00,1
"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule), Austria",48.257777777778,13.039722222222,34,2024-05-27T16:00:00+09:00,1
"Villingen-Schwenningen, Germany",48.048655555513,8.4635999997457,20,2024-05-27T18:00:00+09:00,1
"Löwenbrücke, Bamberg, Germany",49.8977123,10.8873264,13,2024-05-27T18:00:00+09:00,1
"Paray-le-Fresil (03), Rurale, Auvergne, France",46.6523,3.6014,18,2024-05-27T18:00:00+09:00,1
"Angouleme Centre, PoitouCharentes, France",45.647413888889,0.16716666666683,26,2024-05-27T18:00:00+09:00,1
"Sint-kruiswinkel, Belgium",51.150136092231,3.8087354307925,24,2024-05-27T18:00:00+09:00,1
"West, PNH Beverwijk",52.489303,4.640531,35,2024-05-27T18:00:00+09:00,1
"Backeparken, Drammen, Norway",59.749526,10.165301,60,2024-05-27T17:00:00+09:00,1
"Kirjastotalo, Kotka, Finland",60.4655,26.93893,38,2024-05-27T18:00:00+09:00,1
"Rozvodna SSE, Bystricany, Slovakia",48.6604318,18.5100381,42,2024-05-27T17:00:00+09:00,1
"Noorderdiep, Valthermond",52.875725,6.932432,23,2024-05-27T17:00:00+09:00,1
"Hú tóu gōu, Qitaihe (七台河葫头沟)",45.8309,130.9467,37,2024-05-27T16:00:00+09:00,1
Jiamusi (佳木斯),46.799778,130.318879,42,2024-05-27T18:00:00+09:00,1
"Str. Teilor, Fieni, Romania",45.122222,25.418333,12,2024-05-27T18:00:00+09:00,1
"Zajci, Croatia",45.204147222222,14.070761111111,10,2024-05-27T17:00:00+09:00,1
"Neuruppin, Germany",52.931666666667,12.809444444444,29,2024-05-27T18:00:00+09:00,1
"Koszalin ul. Armii Krajowej, Poland",54.19398611,16.17254444,11,2024-05-27T18:00:00+09:00,1
"Bersezio, Chieri, Piemonte, Italy",45.0035222,7.8377956,25,2024-05-27T16:00:00+09:00,1
"Hanau, Germany",50.136111111111,8.9191666666667,30,2024-05-27T16:00:00+09:00,1
"Warstein, Germany",51.442993,8.360797,14,2024-05-27T16:00:00+09:00,1
"Sundsvall Bergsgatan, Sweden",62.386462147033,17.30323396132,68,2024-05-27T16:18:19+09:00,1
"airp. Grudziądz, Poland",53.493333333333,18.761944444444,22,2024-05-27T18:00:00+09:00,1
"Saint-Martin DHeres, France",45.183030097973,5.753251253991,35,2024-05-27T18:00:00+09:00,1
"Jonville, Plaine de Woëvre, France",49.065875132799,5.7855296732897,18,2024-05-27T15:00:00+09:00,1
"Bourgoin-Jallieu, France",45.60827687874,5.270873912724,20,2024-05-27T18:00:00+09:00,1
"Rambouillet, Paris",48.6337,1.83043,19,2024-05-27T16:00:00+09:00,1
"Berghaven, Hoek v. Holland",51.97764,4.12124,25,2024-05-27T17:00:00+09:00,1
"wǔ hào shuǐkù, Hegang (鹤岗五号水库)",47.3382,130.1097,42,2024-05-27T17:00:00+09:00,1
"Jelenia Góra - Ogińskiego, Poland",50.91347,15.765659,54,2024-05-27T18:00:00+09:00,1
"Mons, Belgium",50.465192158621,3.9397143259109,0,2024-05-26T20:00:00+09:00,1
"Sinimäe, Estonia",59.375319,27.870798,54,2024-05-27T18:00:00+09:00,1
"Kaufpark, Attenhofen, Buchenstraße, Austria",48.19223,14.51954,61,2024-05-27T16:00:00+09:00,1
"H.C.Andersens Boulevard, Copenhagen, Denmark",55.6750137,12.5693995,63,2024-05-27T16:00:00+09:00,1
"Angerstraße, Schwabach, Germany",49.3236541,11.0309498,29,2024-05-27T18:00:00+09:00,1
"Nevers ISAT, France",46.996826,3.171092,21,2024-05-27T15:00:00+09:00,1
"Soest-Ost, Germany",51.570675,8.148023,27,2024-05-27T17:00:00+09:00,1
"Eggebek, Schleswig-Holstein, Germany",54.616669,9.363674,32,2024-05-27T16:00:00+09:00,1
"Norwich Lakenfields, United Kingdom",52.614193,1.301976,19,2024-05-27T17:00:00+09:00,1
"Gävle Staketgatan 22, Sweden",60.676168438577,17.137638686882,45,2024-05-27T16:20:05+09:00,1
"OSIJEK-2, Croatia",45.557722222222,18.730860444444,53,2024-05-27T16:00:00+09:00,1
"Kłodzko - Szkolna, Poland",50.43352222,16.65361389,42,2024-05-27T18:00:00+09:00,1
"Częstochowa, Al. Armii Krajowej 3 (komunikacyjna), Poland",50.817676,19.117426,33,2024-05-27T17:00:00+09:00,1
"Doel (engelsesteenweg), Belgium",51.30452079258,4.2348327535676,16,2024-05-27T18:00:00+09:00,1
"Umeå Västra Esplanaden, Sweden",63.828858867019,20.25849061964,43,2024-05-27T16:00:00+09:00,1
"EPA Taobei, Baicheng (白城洮北区环保局)",45.6289,122.8444,57,2024-05-27T18:00:00+09:00,1
"Rahu, Estonia",59.447293,24.715126,61,2024-05-27T18:00:00+09:00,1
"Potsdam, Großbeerenstr. v, Germany",52.389817,13.0903142,38,2024-05-27T18:00:00+09:00,1
"Besançon Prévoyance, France",47.2476193,6.0156502,31,2024-05-27T14:00:00+09:00,1
"Emsland, Germany",52.7253212,7.4631525,26,2024-05-27T18:00:00+09:00,1
"Iskrba, Slovenia",45.561099793167,14.858067454437,37,2024-05-27T18:00:00+09:00,1
"Altesland, Germany",52.9364915,9.0753464,30,2024-05-27T18:00:00+09:00,1
"Wolfsburg, Germany",52.4226503,10.7865461,30,2024-05-27T18:00:00+09:00,1
"Moheia vest, Mo i Rana, Norway",66.312191,14.149923,49,2024-05-27T17:00:00+09:00,1
"Aleea Castanilor, Copşa Mică, Romania",46.1112285,24.2271373,9,2024-05-27T18:00:00+09:00,1
"Kosetice, Vysocina, Czech Republic",49.573394722222,15.080278333333,48,2024-05-27T17:00:00+09:00,1
"Borówiec gm. Kórnik, Poland",52.27679444,17.07411389,36,2024-05-27T18:00:00+09:00,1
"Belfort Octroi, France",47.64067,6.85928,20,2024-05-27T15:00:00+09:00,1
"Roanne, France",46.041268534811,4.074659314085,17,2024-05-27T15:00:00+09:00,1
"Ajka, Ajka, Hungary",47.103172,17.561381,30,2024-05-27T16:00:00+09:00,1
"Szczecin ul. Piłsudskiego, Poland",53.43216944,14.5539,62,2024-05-27T18:00:00+09:00,1
"St Pierre Amiens, Picardie, France",49.9025,2.3045555555555,0,2024-05-27T07:00:00+09:00,1
"Bernhausen, Germany",48.678080555598,9.2276250002119,26,2024-05-27T18:00:00+09:00,1
"Obertor, Schweinfurt, Germany",50.0636608,10.1752124,20,2024-05-27T18:00:00+09:00,1
